Time,Protocol,Flag,Family,Clusters,SeddAddress,ExpAddress,BTC,USD,Netflow Bytes,IP Address,Threat Level,Port,Prediction,Payload Size,Number of Packets,Application Layer Data,User-Agent,Geolocation,Logistics ID,Anomaly Score,Event Description,Response Time,Session ID,Data Transfer Rate,Error Code
2021-07-03 14:55:36,TCP,SYN,DDoS,1,53.130.162.134,179.84.55.143,0.07,831.5,1289,59.244.155.221,Zero-Day Attack,443,Attack Detected,478,7,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT17410,0.71,Suspicious Activity,595 ms,SESS2694,15.17 Mbps,500
2022-12-13 04:49:01,UDP,ACK,WannaCry,1,35.128.84.85,63.234.236.122,0.64,374.67,7874,10.198.8.94,Zero-Day Attack,443,Attack Detected,1467,9,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT64237,0.67,Suspicious Activity,424 ms,SESS1789,10.66 Mbps,500
2021-10-20 00:03:01,UDP,FIN,Phishing,1,145.241.203.233,94.174.204.225,0.89,570.0,13891,29.66.213.143,Zero-Day Attack,53,Attack Detected,945,8,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT77891,0.91,Malicious Request,475 ms,SESS5366,19.92 Mbps,404
2022-11-24 11:15:40,UDP,ACK,SQL Injection,3,119.76.84.26,62.20.193.62,0.51,423.69,4861,131.225.230.234,Zero-Day Attack,80,Attack Detected,556,1,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT18150,0.87,Suspicious Activity,648 ms,SESS4504,5.07 Mbps,500
2023-07-11 16:13:28,UDP,ACK,WannaCry,5,12.105.170.248,24.139.14.239,0.46,639.24,12075,140.240.217.93,Zero-Day Attack,21,Attack Detected,1284,4,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT30784,0.73,Suspicious Activity,581 ms,SESS1623,14.07 Mbps,500
2021-07-09 12:12:57,TCP,ACK,SQL Injection,3,188.230.198.112,34.105.181.188,0.69,602.44,4483,100.230.94.244,Zero-Day Attack,53,Attack Detected,1159,5,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT61292,0.84,Suspicious Activity,955 ms,SESS9888,7.79 Mbps,403
2020-08-26 09:20:16,TCP,ACK,WannaCry,5,36.17.67.97,178.160.202.185,0.17,684.84,13659,124.241.198.176,Zero-Day Attack,53,Attack Detected,1005,1,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT41642,0.85,Suspicious Activity,718 ms,SESS8055,2.82 Mbps,500
2021-02-19 15:38:00,TCP,ACK,WannaCry,4,187.69.183.59,163.168.119.250,0.46,576.14,8835,16.230.238.234,Zero-Day Attack,80,Attack Detected,335,1,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT87678,0.61,Suspicious Activity,578 ms,SESS3413,10.97 Mbps,500
2020-09-23 18:11:26,UDP,ACK,DDoS,1,186.50.21.230,64.207.250.221,0.21,261.09,9532,89.170.51.225,Zero-Day Attack,21,Attack Detected,282,9,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT81225,0.61,Suspicious Activity,592 ms,SESS2070,15.51 Mbps,403
2023-11-17 10:29:00,TCP,FIN,SQL Injection,2,11.126.116.92,34.14.30.250,0.69,211.08,12898,124.153.211.87,Zero-Day Attack,80,Attack Detected,1099,6,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT54255,0.65,Suspicious Activity,512 ms,SESS3159,2.39 Mbps,404
2022-10-10 18:25:45,UDP,FIN,WannaCry,5,83.78.47.241,100.203.47.244,0.96,3.95,1942,40.216.216.55,Zero-Day Attack,80,Attack Detected,399,10,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT18025,0.79,Suspicious Activity,316 ms,SESS4059,10.48 Mbps,404
2024-03-27 10:42:12,TCP,ACK,WannaCry,2,101.142.33.165,111.131.90.101,0.1,227.78,14497,174.2.44.156,Zero-Day Attack,80,Attack Detected,394,4,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT97104,0.65,Suspicious Activity,769 ms,SESS5955,15.46 Mbps,404
2022-02-25 15:34:44,UDP,FIN,SQL Injection,1,134.254.224.213,188.202.142.82,0.93,268.85,10057,188.209.69.154,Zero-Day Attack,80,Attack Detected,805,5,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT49521,0.69,Suspicious Activity,410 ms,SESS7000,5.21 Mbps,404
2020-11-25 03:28:26,UDP,ACK,Phishing,3,189.192.235.95,184.237.29.63,0.73,968.09,9197,90.215.178.190,Zero-Day Attack,443,Attack Detected,248,2,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT79443,0.87,Suspicious Activity,405 ms,SESS7319,10.44 Mbps,403
2024-03-27 01:10:57,TCP,FIN,WannaCry,1,64.89.150.111,174.43.221.219,1.0,80.78,1641,100.110.226.131,Zero-Day Attack,80,Attack Detected,193,8,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT72902,0.62,Malicious Request,333 ms,SESS6397,4.03 Mbps,500
2020-06-28 03:04:18,TCP,SYN,SQL Injection,1,106.6.85.161,26.173.4.112,0.23,740.71,12240,172.121.202.164,Zero-Day Attack,53,Attack Detected,117,6,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT41047,0.61,Suspicious Activity,538 ms,SESS2288,2.29 Mbps,403
2020-04-30 20:42:09,UDP,FIN,WannaCry,5,122.20.148.178,34.69.246.102,0.23,176.65,2029,153.177.24.120,Zero-Day Attack,80,Attack Detected,773,1,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT41768,0.95,Suspicious Activity,786 ms,SESS4893,5.15 Mbps,404
2024-02-19 14:34:39,UDP,FIN,WannaCry,3,186.73.46.149,119.49.125.174,0.7,903.46,11669,190.215.246.46,Zero-Day Attack,53,Attack Detected,182,4,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT23769,0.73,Malicious Request,982 ms,SESS8041,8.47 Mbps,403
2023-04-24 00:09:42,UDP,FIN,WannaCry,3,189.189.11.180,152.183.121.68,0.09,79.9,11799,38.88.173.186,Zero-Day Attack,53,Attack Detected,800,10,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT33175,0.66,Malicious Request,327 ms,SESS9165,14.19 Mbps,500
2022-04-22 13:04:54,TCP,SYN,DDoS,1,180.69.217.41,96.96.72.123,0.52,391.81,2910,31.235.34.194,Zero-Day Attack,443,Attack Detected,992,8,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT78758,0.73,Suspicious Activity,420 ms,SESS8855,15.34 Mbps,404
2020-11-10 11:43:39,TCP,SYN,WannaCry,3,60.216.155.27,93.191.51.122,0.38,645.56,10372,166.238.109.86,Zero-Day Attack,443,Attack Detected,296,6,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT56221,0.94,Malicious Request,907 ms,SESS5024,3.14 Mbps,500
2022-06-08 11:52:40,UDP,ACK,Phishing,3,47.116.67.223,44.10.168.24,0.68,914.95,7882,57.113.80.188,Zero-Day Attack,443,Attack Detected,183,2,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT61564,0.71,Malicious Request,758 ms,SESS5108,10.55 Mbps,403
2023-04-01 18:44:58,TCP,ACK,WannaCry,1,173.74.198.164,105.181.160.204,0.65,672.06,2723,119.138.191.66,Zero-Day Attack,21,Attack Detected,1493,5,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT87550,0.92,Suspicious Activity,646 ms,SESS5765,13.92 Mbps,403
2021-05-26 13:38:44,TCP,ACK,SQL Injection,1,129.6.161.67,171.147.79.249,0.23,633.95,3683,86.127.221.12,Zero-Day Attack,21,Attack Detected,1205,10,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT59612,0.63,Malicious Request,472 ms,SESS5875,9.16 Mbps,500
2021-04-06 02:32:09,UDP,FIN,WannaCry,5,164.35.164.120,86.90.82.107,0.98,741.61,11911,144.141.57.10,Zero-Day Attack,80,Attack Detected,306,8,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT85122,0.78,Malicious Request,759 ms,SESS6320,17.31 Mbps,500
2023-10-08 12:52:29,UDP,SYN,SQL Injection,1,121.14.66.14,108.95.40.243,0.21,431.4,14412,36.80.108.198,Zero-Day Attack,53,Attack Detected,348,6,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT99302,0.87,Malicious Request,518 ms,SESS3477,9.54 Mbps,500
2022-12-09 08:09:26,TCP,ACK,SQL Injection,5,154.24.88.150,44.225.242.2,0.27,331.09,7283,147.79.16.203,Zero-Day Attack,80,Attack Detected,977,10,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT45267,0.69,Suspicious Activity,332 ms,SESS5490,13.21 Mbps,500
2020-01-23 04:58:43,UDP,SYN,SQL Injection,4,131.147.13.13,40.157.118.152,0.24,807.82,12570,137.125.72.252,Zero-Day Attack,443,Attack Detected,334,7,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT51412,0.7,Suspicious Activity,813 ms,SESS3874,8.04 Mbps,404
2023-09-26 02:21:58,UDP,ACK,Phishing,3,158.12.25.93,122.28.104.102,0.64,359.26,9000,148.45.138.82,Zero-Day Attack,21,Attack Detected,1471,1,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT47964,0.82,Malicious Request,927 ms,SESS9894,4.15 Mbps,403
2021-02-07 19:00:49,UDP,FIN,DDoS,2,32.244.227.235,12.83.28.205,0.15,386.19,5581,105.116.84.231,Zero-Day Attack,53,Attack Detected,726,3,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT53172,0.93,Malicious Request,913 ms,SESS3589,14.37 Mbps,500
2021-10-08 06:43:01,TCP,FIN,DDoS,5,24.111.62.103,12.220.39.67,1.0,270.23,8272,83.249.5.190,Zero-Day Attack,21,Attack Detected,1194,1,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT35009,0.99,Malicious Request,379 ms,SESS2549,15.15 Mbps,403
2023-03-13 07:24:44,TCP,SYN,SQL Injection,2,146.156.240.184,143.141.0.165,0.13,254.9,4267,118.177.209.81,Zero-Day Attack,53,Attack Detected,336,3,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT81449,0.75,Malicious Request,731 ms,SESS2473,15.86 Mbps,500
2022-04-27 13:52:09,TCP,ACK,WannaCry,2,179.193.0.20,89.157.149.217,0.55,647.93,11007,118.77.79.154,Zero-Day Attack,53,Attack Detected,1232,9,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT42600,0.86,Malicious Request,350 ms,SESS5044,10.27 Mbps,404
2022-10-04 17:22:49,TCP,FIN,SQL Injection,5,71.62.103.240,176.4.176.241,0.96,814.17,1794,128.66.10.154,Zero-Day Attack,53,Attack Detected,962,1,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT47189,0.78,Suspicious Activity,343 ms,SESS3052,19.11 Mbps,500
2023-05-12 20:52:37,TCP,FIN,SQL Injection,4,139.139.250.110,19.100.30.218,0.56,734.84,1822,188.42.113.177,Zero-Day Attack,21,Attack Detected,1443,5,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT92790,0.72,Malicious Request,862 ms,SESS5837,1.98 Mbps,500
2022-02-08 20:57:06,TCP,ACK,DDoS,3,184.214.209.215,185.70.230.63,0.77,506.36,12013,113.76.191.11,Zero-Day Attack,443,Attack Detected,1375,8,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT72395,0.6,Malicious Request,476 ms,SESS6851,19.40 Mbps,500
2022-05-30 17:56:40,TCP,FIN,WannaCry,2,57.83.95.78,186.131.62.93,0.77,422.67,5314,188.212.68.10,Zero-Day Attack,21,Attack Detected,1254,4,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT15210,0.94,Suspicious Activity,961 ms,SESS5894,2.72 Mbps,404
2022-08-03 06:28:15,UDP,ACK,SQL Injection,2,176.241.41.35,46.178.160.67,0.06,115.17,4629,103.233.108.248,Zero-Day Attack,80,Attack Detected,1298,10,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT29693,0.97,Suspicious Activity,930 ms,SESS7631,10.85 Mbps,403
2023-09-18 08:45:32,TCP,FIN,Phishing,4,109.236.89.89,144.93.209.228,0.16,836.48,10745,185.51.186.152,Zero-Day Attack,80,Attack Detected,405,2,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT74843,0.83,Suspicious Activity,414 ms,SESS4579,16.37 Mbps,403
2022-11-06 20:47:14,UDP,FIN,WannaCry,1,131.210.184.228,182.153.61.42,0.09,522.7,12062,177.250.19.98,Zero-Day Attack,443,Attack Detected,647,2,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT33782,0.67,Suspicious Activity,508 ms,SESS1284,3.35 Mbps,500
2022-12-08 13:34:49,TCP,SYN,Phishing,5,134.101.140.11,182.16.96.56,0.43,421.03,3437,148.228.236.29,Zero-Day Attack,443,Attack Detected,1054,1,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT57268,0.85,Malicious Request,784 ms,SESS4259,5.47 Mbps,404
2020-09-09 11:08:03,UDP,ACK,WannaCry,3,131.160.229.177,83.76.1.42,0.64,948.48,7068,44.108.156.48,Zero-Day Attack,443,Attack Detected,718,10,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT33667,0.7,Malicious Request,928 ms,SESS9208,17.04 Mbps,500
2022-03-06 10:24:06,TCP,FIN,WannaCry,3,127.86.82.158,151.82.244.193,0.65,21.85,9903,192.35.241.118,Zero-Day Attack,53,Attack Detected,1288,2,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT47574,0.96,Malicious Request,633 ms,SESS8701,19.14 Mbps,404
2023-07-28 15:36:01,TCP,SYN,Phishing,3,130.54.242.78,113.45.145.85,0.5,334.64,2619,190.86.211.144,Zero-Day Attack,80,Attack Detected,719,6,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT70202,0.75,Malicious Request,826 ms,SESS2325,3.55 Mbps,403
2020-05-20 04:39:17,TCP,FIN,SQL Injection,1,190.192.205.197,159.196.154.158,0.91,349.65,10256,125.18.184.193,Zero-Day Attack,80,Attack Detected,266,7,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT73800,0.6,Suspicious Activity,469 ms,SESS2742,2.72 Mbps,404
2023-04-08 03:03:08,UDP,ACK,WannaCry,5,84.88.88.13,155.46.209.170,0.45,522.16,14365,172.194.97.163,Zero-Day Attack,21,Attack Detected,1284,5,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT13714,0.96,Suspicious Activity,575 ms,SESS8011,11.37 Mbps,403
2020-11-28 11:42:05,TCP,SYN,SQL Injection,1,190.145.112.202,134.238.140.127,0.5,537.36,12617,116.125.23.33,Zero-Day Attack,443,Attack Detected,884,8,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT56724,0.89,Malicious Request,619 ms,SESS7029,18.50 Mbps,403
2021-10-03 23:18:01,UDP,SYN,WannaCry,2,142.158.252.63,113.122.57.126,0.0,195.23,2482,163.45.220.214,Zero-Day Attack,443,Attack Detected,1151,4,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT96657,0.73,Suspicious Activity,877 ms,SESS4246,5.95 Mbps,404
2021-04-02 00:34:56,UDP,FIN,Phishing,3,137.40.221.235,133.229.163.135,0.49,70.14,4283,105.178.152.26,Zero-Day Attack,21,Attack Detected,977,2,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT47071,0.71,Malicious Request,549 ms,SESS5148,15.55 Mbps,403
2021-07-29 19:41:26,UDP,SYN,Phishing,5,173.156.201.49,146.54.121.16,0.19,415.2,13648,144.71.241.176,Zero-Day Attack,53,Attack Detected,1069,10,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT71278,0.89,Malicious Request,365 ms,SESS5676,3.37 Mbps,500
2020-10-04 03:00:31,TCP,SYN,DDoS,3,172.64.133.219,87.111.9.220,0.24,519.51,3932,146.120.171.18,Zero-Day Attack,80,Attack Detected,901,6,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT49259,0.87,Malicious Request,498 ms,SESS7276,8.14 Mbps,404
2022-05-22 11:22:58,TCP,SYN,WannaCry,1,91.76.108.5,33.199.140.117,0.47,703.05,14001,161.129.122.21,Zero-Day Attack,53,Attack Detected,266,5,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT64370,0.93,Malicious Request,629 ms,SESS2321,9.44 Mbps,404
2020-11-16 11:31:47,TCP,ACK,WannaCry,3,105.218.104.59,90.58.95.180,0.32,404.06,653,146.210.55.154,Zero-Day Attack,443,Attack Detected,1019,8,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT21950,0.68,Suspicious Activity,557 ms,SESS8922,7.16 Mbps,403
2022-02-05 13:43:58,TCP,SYN,Phishing,4,26.107.238.71,185.5.221.143,0.15,726.35,8339,70.119.112.160,Zero-Day Attack,53,Attack Detected,1109,1,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT43142,0.64,Malicious Request,692 ms,SESS6125,19.82 Mbps,500
2023-09-18 08:13:35,TCP,SYN,Phishing,2,160.236.24.250,69.166.104.162,0.05,963.25,2546,46.200.254.62,Zero-Day Attack,80,Attack Detected,920,6,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT81754,0.8,Suspicious Activity,381 ms,SESS1468,18.40 Mbps,404
2020-11-11 07:05:13,TCP,FIN,DDoS,3,175.58.154.243,93.57.148.215,0.86,439.0,5578,140.53.205.8,Zero-Day Attack,443,Attack Detected,1118,7,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT47190,0.69,Malicious Request,519 ms,SESS9766,9.87 Mbps,500
2023-06-30 00:17:02,UDP,FIN,Phishing,2,175.204.144.103,158.16.73.200,0.5,242.07,8777,23.222.128.126,Zero-Day Attack,443,Attack Detected,1264,1,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT46495,0.71,Suspicious Activity,455 ms,SESS7379,5.45 Mbps,500
2023-06-17 00:42:46,UDP,FIN,DDoS,5,66.224.139.166,169.95.186.158,0.13,262.65,12206,48.169.24.190,Zero-Day Attack,443,Attack Detected,958,1,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT52517,0.62,Malicious Request,837 ms,SESS9994,14.26 Mbps,403
2022-03-17 10:36:57,UDP,SYN,Phishing,2,105.63.239.49,54.95.53.9,0.78,506.27,1970,181.173.163.176,Zero-Day Attack,80,Attack Detected,1170,6,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT50340,0.71,Suspicious Activity,853 ms,SESS1632,15.02 Mbps,500
2022-09-15 17:48:22,TCP,ACK,SQL Injection,1,143.203.202.171,159.99.146.34,0.38,224.35,10087,150.251.198.178,Zero-Day Attack,21,Attack Detected,1175,10,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT61142,0.85,Malicious Request,638 ms,SESS9230,6.71 Mbps,500
2023-12-23 03:30:22,TCP,ACK,SQL Injection,5,25.95.151.13,49.50.13.117,0.22,758.79,8933,48.43.39.125,Zero-Day Attack,21,Attack Detected,1177,8,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT40914,0.87,Malicious Request,891 ms,SESS5778,2.79 Mbps,403
2020-11-11 10:35:47,UDP,FIN,SQL Injection,3,67.40.116.236,93.240.164.185,0.33,978.61,5742,23.138.92.64,Zero-Day Attack,80,Attack Detected,1264,10,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT21439,0.63,Suspicious Activity,376 ms,SESS4903,18.75 Mbps,404
2020-02-03 21:18:02,UDP,ACK,DDoS,4,67.192.48.123,73.203.53.215,0.53,439.03,12989,128.15.251.181,Zero-Day Attack,443,Attack Detected,308,1,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT83881,0.7,Malicious Request,560 ms,SESS1456,1.36 Mbps,404
2024-03-21 02:48:14,UDP,SYN,DDoS,3,43.217.32.216,157.115.139.215,0.21,807.84,14970,39.36.13.220,Zero-Day Attack,443,Attack Detected,1172,8,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT28422,0.94,Malicious Request,607 ms,SESS5937,8.75 Mbps,403
2022-11-06 11:19:15,TCP,SYN,Phishing,1,80.212.218.89,163.2.171.160,0.95,294.51,13045,148.99.195.134,Zero-Day Attack,443,Attack Detected,1352,2,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT70332,0.99,Malicious Request,813 ms,SESS2473,4.42 Mbps,500
2022-03-21 16:53:43,UDP,FIN,DDoS,4,185.53.123.119,115.107.65.230,0.31,229.86,7395,120.67.152.161,Zero-Day Attack,443,Attack Detected,200,7,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT25467,0.84,Malicious Request,576 ms,SESS4272,6.23 Mbps,500
2020-06-20 11:25:29,TCP,SYN,Phishing,1,44.135.226.58,119.237.9.183,0.83,44.87,8138,162.17.146.65,Zero-Day Attack,443,Attack Detected,1209,7,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT53537,0.94,Suspicious Activity,348 ms,SESS3532,9.18 Mbps,403
2021-05-07 07:53:56,UDP,ACK,DDoS,2,79.125.28.90,125.140.132.15,0.78,363.81,14990,67.88.22.203,Zero-Day Attack,80,Attack Detected,1329,1,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT21496,0.97,Suspicious Activity,584 ms,SESS4736,1.80 Mbps,404
2021-09-04 15:47:57,TCP,FIN,SQL Injection,4,74.21.167.7,135.38.146.228,0.29,198.99,7024,86.21.88.137,Zero-Day Attack,53,Attack Detected,1257,2,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT68757,0.7,Malicious Request,983 ms,SESS1606,17.06 Mbps,403
2023-12-29 02:36:29,UDP,SYN,WannaCry,1,47.141.217.80,37.35.146.215,0.31,898.63,496,117.70.205.237,Zero-Day Attack,21,Attack Detected,1009,8,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT63916,0.64,Suspicious Activity,733 ms,SESS6310,18.50 Mbps,404
2022-07-21 12:20:02,UDP,SYN,DDoS,3,87.108.116.58,42.7.84.34,0.25,390.85,10873,162.7.56.54,Zero-Day Attack,80,Attack Detected,151,3,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT27863,0.67,Malicious Request,984 ms,SESS6737,6.94 Mbps,404
2021-08-15 05:11:40,TCP,ACK,SQL Injection,3,165.179.193.162,133.14.172.198,0.95,490.84,7364,171.240.129.82,Zero-Day Attack,53,Attack Detected,1230,2,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT84617,0.67,Malicious Request,770 ms,SESS2276,15.92 Mbps,500
2024-02-05 11:08:12,UDP,ACK,WannaCry,4,186.166.55.84,157.174.3.166,0.69,125.65,11040,160.253.244.32,Zero-Day Attack,443,Attack Detected,877,2,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT48541,0.69,Malicious Request,307 ms,SESS3139,9.32 Mbps,403
2020-10-26 18:28:07,TCP,ACK,DDoS,5,112.246.164.125,147.13.84.48,0.33,770.6,12427,157.65.125.31,Zero-Day Attack,53,Attack Detected,421,4,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport ABC,LGT92776,0.92,Suspicious Activity,444 ms,SESS7010,13.39 Mbps,403
2022-03-13 19:26:59,TCP,FIN,DDoS,5,59.155.251.127,99.117.190.7,0.42,263.28,8749,169.90.139.171,Zero-Day Attack,443,Attack Detected,198,8,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT35912,0.9,Malicious Request,861 ms,SESS9363,8.25 Mbps,403
2021-01-28 21:14:56,TCP,SYN,Phishing,1,163.17.62.110,23.147.216.69,0.23,769.59,533,59.247.89.166,Zero-Day Attack,21,Attack Detected,889,3,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT97640,0.64,Suspicious Activity,644 ms,SESS1573,18.15 Mbps,404
2021-01-28 03:00:27,TCP,ACK,WannaCry,2,147.197.204.109,85.28.101.95,0.52,641.7,345,154.169.1.116,Zero-Day Attack,443,Attack Detected,572,5,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport XYZ,LGT69632,0.72,Malicious Request,572 ms,SESS3831,16.97 Mbps,500
2020-12-08 11:08:35,TCP,ACK,Phishing,5,119.225.55.142,134.36.88.88,0.61,759.17,7865,179.10.57.73,Zero-Day Attack,80,Attack Detected,322,10,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT58432,0.65,Malicious Request,886 ms,SESS3173,10.19 Mbps,500
2022-02-06 19:13:12,TCP,SYN,DDoS,4,98.179.191.246,127.33.177.189,0.09,866.39,2970,150.137.224.189,Zero-Day Attack,443,Attack Detected,775,5,GET /malicious,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT68119,0.96,Malicious Request,726 ms,SESS4541,19.64 Mbps,403
2022-11-06 03:02:56,TCP,SYN,DDoS,2,75.64.16.216,191.44.164.221,0.55,341.38,11207,51.181.184.199,Zero-Day Attack,21,Attack Detected,402,3,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT83793,0.75,Malicious Request,303 ms,SESS8712,11.75 Mbps,404
2023-08-31 09:44:05,UDP,ACK,SQL Injection,3,112.228.214.1,47.216.236.33,0.02,596.83,2629,42.90.55.189,Zero-Day Attack,21,Attack Detected,285,3,POST /exploit,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Airport DEF,LGT16659,0.91,Malicious Request,641 ms,SESS1981,3.11 Mbps,500
